step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_TRANSFER,origBalanceDiscrepancy,destBalanceDiscrepancy
16,231504.46,168077.0,0.0,482663.66,714168.12,0,True,63427.45999999999,0.0
22,289809.87,400088.98,110279.11,310484.55,600294.43,0,True,0.0,-0.010000000125728548
21,152999.84,51191.0,0.0,1631387.27,1751216.96,0,False,101808.84,33170.15000000014
16,417645.05,186356.32,0.0,0.0,417645.05,0,False,231288.72999999998,0.0
19,147709.27,0.0,0.0,1124510.3,1272219.57,0,False,147709.27,0.0
19,172538.26,0.0,0.0,595991.36,768529.62,0,False,172538.26,0.0
18,112408.15,18962.0,0.0,0.0,112408.15,0,False,93446.15,0.0
13,219574.12,144821.0,0.0,1789828.27,2009402.38,0,False,74753.12,0.01000000024214387
10,176523.94,188164.0,11640.06,647701.2,824225.14,0,False,0.0,-1.1641532182693481e-10
18,6835.5,194543.8,187708.3,291702.38,298537.88,0,False,0.0,0.0
19,1077645.35,0.0,0.0,2700462.69,4269552.59,0,True,1077645.35,-491444.5499999998
17,317401.13,106218.0,0.0,0.0,317401.13,0,False,211183.13,0.0
11,702852.8,10512.0,0.0,0.0,702852.8,0,True,692340.8,0.0
13,42607.87,124611.3,82003.43,59593.0,102200.87,0,False,-1.4551915228366852e-11,0.0
18,121587.26,0.0,0.0,139302.14,260889.4,0,False,121587.26,2.9103830456733704e-11
12,827.99,211944.0,211116.01,52535.7,386224.4,0,True,0.0,-332860.71
17,283645.23,19616.0,0.0,0.0,283645.23,0,False,264029.23,0.0
12,93665.87,0.0,0.0,269164.46,362830.32,0,False,93665.87,0.010000000009313226
9,163894.74,0.0,0.0,845071.88,1362687.4,0,False,163894.74,-353720.7799999999
15,42949.99,0.0,0.0,500986.07,543936.06,0,True,42949.99,0.0
16,58838.05,113599.0,54760.95,25891.79,84729.84,0,False,0.0,0.0
18,85210.74,0.0,0.0,132215.8,217426.55,0,False,85210.74,-0.010000000009313226
13,209739.89,20098.0,0.0,1480966.53,1690706.42,0,False,189641.89,0.0
16,102886.01,0.0,0.0,827969.87,930855.87,0,False,102886.01,0.010000000009313226
14,886826.65,0.0,0.0,3819921.75,4706748.4,0,True,886826.65,0.0
22,273842.15,0.0,0.0,1454169.63,1728011.78,0,False,273842.15,-2.3283064365386963e-10
17,824067.16,0.0,0.0,2187801.54,3011868.7,0,True,824067.16,0.0
16,3386652.8,1185.0,0.0,240558.77,3627211.57,0,True,3385467.8,0.0
12,90739.28,0.0,0.0,403690.76,494430.04,0,False,90739.28,5.820766091346741e-11
21,42424.17,0.0,0.0,72295.05,114719.23,0,True,42424.17,-0.00999999999476131
12,326500.48,20099.0,0.0,47191.44,373691.93,0,False,306401.48,-0.010000000009313226
12,102240.97,0.0,0.0,1939582.43,2041823.39,0,False,102240.97,0.010000000009313226
20,112964.03,121724.0,8759.97,839123.01,952087.04,0,False,0.0,0.0
22,568018.73,0.0,0.0,2731126.46,3299145.2,0,False,568018.73,-0.01000000024214387
16,451494.83,31795.0,0.0,0.0,451494.83,0,False,419699.83,0.0
20,48543.86,0.0,0.0,211516.13,260059.98,0,False,48543.86,0.009999999980209395
18,208755.36,67957.0,0.0,0.0,208755.36,0,False,140798.36,0.0
20,184819.01,81642.0,0.0,0.0,184819.01,0,False,103177.01000000001,0.0
17,58108.44,0.0,0.0,303606.68,361715.13,0,False,58108.44,-0.010000000009313226
15,179755.35,619971.43,440216.07,3056026.54,3117715.48,0,False,-0.010000000009313226,118066.41000000015
12,145751.95,221945.0,76193.05,2135651.66,2281403.61,0,False,0.0,4.656612873077393e-10
0,219994.06,0.0,0.0,654021.45,874015.5,0,True,219994.06,0.010000000009313226
13,14030.56,0.0,0.0,1672302.65,1686333.21,0,False,14030.56,0.0
23,366297.1,0.0,0.0,1662253.1,2028550.2,0,False,366297.1,2.3283064365386963e-10
19,116691.47,3098.0,0.0,931261.07,1047952.53,0,False,113593.47,0.009999999892897904
22,233884.8,0.0,0.0,1640210.29,1874095.09,0,False,233884.8,0.0
19,11078184.17,0.0,0.0,89828916.96,100907101.1,0,True,11078184.17,0.030000001192092896
18,102333.05,48051.0,0.0,70987.6,173320.66,0,False,54282.05,-0.009999999980209395
14,17139.89,0.0,0.0,432657.02,449796.91,0,False,17139.89,5.820766091346741e-11
17,223111.47,0.0,0.0,255218.98,478330.45,0,False,223111.47,0.0
18,169526.58,0.0,0.0,2074246.77,2359792.75,0,False,169526.58,-116019.3999999999
16,505703.85,4577.89,0.0,1070278.23,1575982.08,0,False,501125.95999999996,0.0
19,104922.26,0.0,0.0,815948.57,920870.82,0,False,104922.26,0.010000000009313226
14,65743.1,0.0,0.0,435405.73,501148.83,0,True,65743.1,-5.820766091346741e-11
19,78375.06,0.0,0.0,94591.58,172966.64,0,False,78375.06,0.0
0,151906.97,0.0,0.0,3200004.59,3351911.56,0,False,151906.97,0.0
17,440737.93,91258.0,0.0,9710817.36,10151555.29,0,False,349479.93,0.0
13,74271.92,11398.0,0.0,14087.55,88359.47,0,False,62873.92,0.0
20,295746.17,31684.0,0.0,0.0,295746.17,0,False,264062.17,0.0
16,623921.58,107360.0,0.0,387188.57,1011110.15,0,True,516561.57999999996,-1.1641532182693481e-10
15,749900.01,0.0,0.0,1343543.88,1594646.02,0,True,749900.01,498797.8699999999
18,206961.11,537.0,0.0,66760.13,273721.24,0,False,206424.11,0.0
17,819070.14,47178.55,0.0,1827136.07,2646206.2,0,True,771891.59,0.009999999776482582
8,288265.7,39578.0,0.0,148239.69,580053.83,0,False,248687.7,-143548.43999999994
14,125850.71,15754.0,0.0,103618.13,229468.85,0,False,110096.71,-0.009999999980209395
20,21145.6,0.0,0.0,856292.28,877437.88,0,False,21145.6,0.0
12,13956.06,31020.0,17063.94,3605075.65,3619031.71,0,False,0.0,0.0
17,427206.03,0.0,0.0,3081887.75,3509093.78,0,False,427206.03,4.656612873077393e-10
19,207622.06,8518.0,0.0,1075280.85,1282902.91,0,False,199104.06,2.3283064365386963e-10
10,539554.82,21056.0,0.0,220021.62,759576.44,0,False,518498.81999999995,0.0
13,97660.0,704094.0,606434.0,2563114.45,2660774.45,0,True,0.0,0.0
16,148835.68,432.0,0.0,0.0,148835.68,0,False,148403.68,0.0
20,489706.51,10116.0,0.0,3109948.09,3599654.6,0,True,479590.51,-4.656612873077393e-10
20,202794.21,0.0,0.0,1227751.88,1430546.08,0,False,202794.21,0.009999999776482582
20,199216.59,45470.0,0.0,113264.24,312480.83,0,False,153746.59,0.0
15,191434.03,124726.0,0.0,0.0,191434.03,0,True,66708.03,0.0
12,279615.6,50388.0,0.0,2417678.33,2697293.93,0,False,229227.59999999998,0.0
13,529437.23,11487.0,0.0,226308.12,755745.36,0,False,517950.23,-0.010000000009313226
19,96613.6,0.0,0.0,10112899.41,10209513.01,0,False,96613.6,0.0
10,293325.22,1598.0,0.0,460557.76,753882.98,0,False,291727.22,0.0
14,953206.3,0.0,0.0,1632497.39,2585703.69,0,True,953206.3,0.0
15,54071.44,0.0,0.0,363414.4,417485.84,0,False,54071.44,0.0
20,533118.63,0.0,0.0,1378907.09,1912025.72,0,True,533118.63,2.3283064365386963e-10
18,3141052.06,0.0,0.0,7603468.05,10744520.11,0,True,3141052.06,0.0
16,195745.43,12488.0,0.0,319431.68,515177.11,0,False,183257.43,0.0
12,109599.5,0.0,0.0,5841595.78,5951195.28,0,False,109599.5,0.0
9,5718.43,0.0,0.0,375027.82,633945.97,0,False,5718.43,-253199.71999999997
14,252171.96,21645.0,0.0,0.0,252171.96,0,False,230526.96,0.0
20,46062.06,0.0,0.0,457997.67,504059.73,0,False,46062.06,0.0
18,92856.67,0.0,0.0,205208.53,298065.2,0,False,92856.67,0.0
23,456502.38,42800.2,0.0,6065757.09,6522259.48,0,False,413702.18,-0.010000000707805157
19,11727.63,251155.0,239427.37,0.0,11727.63,0,False,0.0,0.0
12,301353.89,0.0,0.0,4890428.61,5191782.5,0,False,301353.89,0.0
19,162669.51,2832.0,0.0,96766.4,259435.91,0,False,159837.51,0.0
13,63907.03,52008.0,0.0,0.0,63907.03,0,False,11899.029999999999,0.0
12,137811.11,0.0,0.0,728297.56,866108.66,0,False,137811.11,0.010000000009313226
19,96621.4,20968.0,0.0,0.0,368816.42,0,False,75653.4,-272195.02
16,187567.76,22440.0,0.0,0.0,472156.68,0,False,165127.76,-284588.92
8,330069.09,0.0,0.0,636557.73,5465400.62,0,False,330069.09,-4498773.8
13,261052.37,10076.0,0.0,0.0,261052.37,0,False,250976.37,0.0
0,257264.51,30416.0,0.0,0.0,257264.51,0,True,226848.51,0.0
18,412086.48,1378.0,0.0,0.0,412086.48,0,False,410708.48,0.0
10,94446.98,0.0,0.0,556179.37,650626.35,0,False,94446.98,0.0
19,104043.52,0.0,0.0,927453.42,908215.33,0,False,104043.52,123281.6100000001
12,69715.19,0.0,0.0,829397.54,899112.73,0,False,69715.19,0.0
11,443231.29,102550.0,0.0,344091.83,787323.12,0,False,340681.29,0.0
15,231495.88,0.0,0.0,3278611.73,3510107.61,0,False,231495.88,0.0
16,318535.44,46713.0,0.0,767774.07,1086309.51,0,False,271822.44,0.0
13,487227.55,0.0,0.0,6831140.77,7318368.32,0,True,487227.55,-9.313225746154785e-10
21,321666.52,5086.0,0.0,626537.93,948204.45,0,False,316580.52,1.1641532182693481e-10
13,237915.71,0.0,0.0,2638065.58,2875981.29,0,False,237915.71,0.0
15,112158.64,0.0,0.0,829888.47,942047.11,0,False,112158.64,0.0
9,102677.05,29954.0,0.0,0.0,136495.03,0,False,72723.05,-33817.979999999996
14,85594.21,20094.0,0.0,678149.37,763743.58,0,False,65500.21000000001,0.0
19,139400.85,24412.06,0.0,1983099.71,2122500.56,0,False,114988.79000000001,0.0
20,121023.35,0.0,0.0,367788.12,488811.47,0,False,121023.35,0.0
13,94420.77,0.0,0.0,770737.07,865157.84,0,False,94420.77,0.0
12,220349.77,10847.0,0.0,4895758.52,5116108.29,0,False,209502.77,-9.313225746154785e-10
11,1953751.95,0.0,0.0,3911645.97,5865397.91,0,True,1953751.95,0.009999999776482582
14,567912.76,232.0,0.0,372074.59,939987.36,0,True,567680.76,-0.009999999892897904
15,175036.02,211737.0,36700.98,515874.89,690910.91,0,False,0.0,0.0
12,179685.65,0.0,0.0,1731855.56,1911541.21,0,False,179685.65,0.0
18,147401.95,17.0,0.0,0.0,147401.95,0,False,147384.95,0.0
17,24702.7,20128.0,0.0,0.0,24702.7,0,False,4574.700000000001,0.0
18,208284.23,44706.0,0.0,0.0,208284.23,0,False,163578.23,0.0
20,182194.65,5193.0,0.0,1011333.14,1193527.79,0,False,177001.65,0.0
19,147870.06,0.0,0.0,3859557.91,4007427.97,0,False,147870.06,0.0
20,198385.96,4001.0,0.0,1300781.89,1697378.58,0,False,194384.96,-198210.7300000002
16,255587.45,0.0,0.0,2455575.12,2711162.57,0,False,255587.45,4.656612873077393e-10
18,145525.96,235378.8,89852.85,162682.25,308208.2,0,False,0.010000000009313226,0.009999999951105565
20,1248882.58,11608.0,0.0,0.0,1332643.96,0,True,1237274.58,-83761.37999999989
8,148236.19,6038.0,0.0,5358707.17,5506943.36,0,True,142198.19,0.0
20,4315.1,0.0,0.0,100074.92,104390.02,0,False,4315.1,0.0
12,248164.38,236989.08,0.0,0.0,248164.38,0,False,11175.300000000017,0.0
11,216703.5,0.0,0.0,5985917.17,6202620.67,0,True,216703.5,0.0
21,151232.87,57860.0,0.0,0.0,151232.87,0,False,93372.87,0.0
12,170709.55,307313.14,136603.58,2635360.62,2835119.76,0,False,-0.010000000009313226,-29049.58999999985
16,151826.95,159724.0,7897.05,562106.93,713933.87,0,False,0.0,0.010000000125728548
18,75614.97,0.0,0.0,528771.55,604386.51,0,False,75614.97,0.010000000009313226
15,267057.14,41191.42,0.0,440189.25,707246.39,0,False,225865.72000000003,0.0
9,56695.7,0.0,0.0,289276.39,345972.1,0,False,56695.7,-0.009999999951105565
15,125074.37,10105.0,0.0,0.0,125074.37,0,False,114969.37,0.0
20,423539.3,233232.0,0.0,840096.49,1263635.79,0,True,190307.3,0.0
10,413523.66,548761.0,135237.34,0.0,413523.66,0,True,0.0,0.0
23,801335.25,0.0,0.0,901924.21,1703259.47,0,True,801335.25,-0.010000000009313226
21,95163.18,37644.0,0.0,1644106.41,1739269.59,0,False,57519.17999999999,-2.3283064365386963e-10
9,139229.98,0.0,0.0,1715366.3,1854596.28,0,True,139229.98,0.0
10,561440.57,0.0,0.0,1435787.33,1997227.89,0,False,561440.57,0.010000000009313226
16,2586719.76,27876.0,0.0,0.0,2671323.39,0,True,2558843.76,-84603.63000000035
18,184025.33,3126.0,0.0,0.0,184025.33,0,False,180899.33,0.0
15,142513.79,0.0,0.0,1443460.16,1585973.95,0,False,142513.79,0.0
13,320932.15,0.0,0.0,1174358.48,1495290.63,0,False,320932.15,0.0
18,40685.21,82514.0,41828.79,898942.85,939628.06,0,True,0.0,-1.1641532182693481e-10
11,1129655.68,469509.02,0.0,5640043.97,6769699.65,0,True,660146.6599999999,-9.313225746154785e-10
11,331723.66,10058.0,0.0,0.0,331723.66,0,False,321665.66,0.0
16,251672.52,33424.0,0.0,0.0,251672.52,0,False,218248.52,0.0
10,836247.04,0.0,0.0,3014284.03,3850531.07,0,True,836247.04,0.0
11,777182.46,0.0,0.0,6605180.94,7382363.4,0,True,777182.46,0.0
20,8238.97,0.0,0.0,461119.68,469358.66,0,False,8238.97,-0.010000000009313226
13,538986.02,72992.0,0.0,282070.08,821056.11,0,False,465994.02,-0.009999999892897904
12,172119.16,0.0,0.0,182943.19,355062.35,0,False,172119.16,0.0
8,92031.86,103065.0,11033.14,14716.0,0.0,0,False,0.0,106747.86
10,92888.26,0.0,0.0,711696.98,804585.24,0,False,92888.26,0.0
13,172289.61,0.0,0.0,625002.47,797292.08,0,True,172289.61,0.0
19,169884.56,0.0,0.0,509262.78,679147.33,0,False,169884.56,0.010000000125728548
11,127148.28,107339.0,0.0,295728.43,422876.71,0,False,19809.28,-5.820766091346741e-11
16,589785.35,0.0,0.0,2818670.25,3408455.61,0,True,589785.35,-0.009999999776482582
11,25785.66,401093.4,375307.74,86179.01,117710.99,0,False,-5.820766091346741e-11,-5746.320000000007
21,203181.62,0.0,0.0,711280.94,914462.56,0,False,203181.62,-1.1641532182693481e-10
10,179470.05,0.0,0.0,2506740.26,2686210.31,0,False,179470.05,-4.656612873077393e-10
0,208727.57,13148.0,0.0,0.0,208727.57,0,False,195579.57,0.0
13,825023.19,0.0,0.0,2619439.64,3444462.83,0,True,825023.19,0.0
15,137565.38,0.0,0.0,177981.62,315546.99,0,False,137565.38,0.010000000009313226
13,489096.16,21584.0,0.0,0.0,489096.16,0,False,467512.16,0.0
22,134141.88,1135.0,0.0,128296.87,262438.75,0,False,133006.88,0.0
18,218900.65,37.0,0.0,29625.56,248526.21,0,False,218863.65,0.0
20,73359.28,20781.0,0.0,0.0,73359.28,0,False,52578.28,0.0
9,139293.17,0.0,0.0,2399366.36,2538659.53,0,False,139293.17,0.0
19,186122.0,172022.62,0.0,552347.3,738469.29,0,False,14099.380000000005,0.010000000009313226
14,525579.22,0.0,0.0,728327.03,1253906.25,0,True,525579.22,0.0
18,4416.74,0.0,0.0,1672668.39,1677085.13,0,False,4416.74,0.0
8,1403.15,0.0,0.0,62463.75,87153.28,0,False,1403.15,-23286.379999999997
16,386731.91,291900.31,0.0,645964.13,1032696.05,0,False,94831.59999999998,-0.010000000009313226
16,234782.76,0.0,0.0,243902.81,478685.57,0,False,234782.76,0.0
15,4377.02,20163.0,15785.98,0.0,4377.02,0,False,0.0,0.0
19,616925.38,74.0,0.0,159277.14,776202.52,0,True,616851.38,0.0
15,225733.79,20239.0,0.0,239831.43,465565.22,0,False,205494.79,0.0
11,1687595.82,12611.0,0.0,3696.72,1473220.06,0,True,1674984.82,218072.47999999998
13,77446.31,0.0,0.0,724686.28,802132.59,0,False,77446.31,1.1641532182693481e-10
14,569566.18,536.0,0.0,9739.0,951669.3,0,False,569030.18,-372364.12
17,47247.21,64923.28,17676.07,782776.31,830023.53,0,False,0.0,-0.010000000009313226
12,294882.63,30152.0,0.0,0.0,294882.63,0,False,264730.63,0.0
9,227563.55,35460.0,0.0,3187849.35,3415412.9,0,False,192103.55,0.0
10,250863.61,188.0,0.0,959798.27,1210661.88,0,False,250675.61,0.0
14,506590.17,0.0,0.0,1087810.47,1594400.64,0,True,506590.17,0.0
11,126180.49,0.0,0.0,1879291.62,2005472.1,0,False,126180.49,0.010000000009313226
11,9448.92,0.0,0.0,156546.41,165995.33,0,False,9448.92,2.9103830456733704e-11
19,91632.28,10973.0,0.0,216262.95,307895.23,0,False,80659.28,0.0
16,111243.32,247179.46,135936.14,943546.56,1054789.88,0,False,2.9103830456733704e-11,2.3283064365386963e-10
14,279889.49,0.0,0.0,14357610.33,14637499.82,0,False,279889.49,0.0
19,3032329.48,0.0,0.0,5960479.42,8992808.9,0,True,3032329.48,0.0
11,98806.96,0.0,0.0,5694195.28,5726036.12,0,False,98806.96,66966.12000000011
12,115960.67,11187.0,0.0,433981.78,549942.44,0,False,104773.67,0.010000000125728548
19,39985.45,0.0,0.0,1018084.09,1058069.53,0,False,39985.45,0.010000000009313226
16,204524.62,313643.15,109118.54,636708.1,841232.72,0,False,0.009999999951105565,0.0
12,1017887.93,0.0,0.0,1261515.06,2279402.98,0,True,1017887.93,0.01000000024214387
18,289012.5,101162.0,0.0,505698.48,598526.94,0,False,187850.5,196184.04000000004
19,237914.37,21402.0,0.0,350052.96,587967.34,0,False,216512.37,-0.009999999892897904
18,136793.4,3076.0,0.0,65540.48,202333.89,0,False,133717.4,-0.010000000009313226
17,244690.9,0.0,0.0,12198125.63,12442816.53,0,True,244690.9,1.862645149230957e-09
23,262799.46,0.0,0.0,675595.58,938395.04,0,False,262799.46,0.0
18,293023.86,5065.0,0.0,873342.23,1166366.08,0,False,287958.86,0.009999999776482582
13,114275.68,51653.0,0.0,218894.98,333170.66,0,False,62622.67999999999,5.820766091346741e-11
9,277051.06,0.0,0.0,1198920.18,1475971.24,0,False,277051.06,0.0
18,441148.43,0.0,0.0,851195.28,1292343.7,0,True,441148.43,0.010000000009313226
14,70353.28,52198.0,0.0,498815.07,569168.35,0,False,18155.28,0.0
21,245714.7,0.0,0.0,2048002.22,2293716.92,0,True,245714.7,0.0
13,133720.64,510086.0,376365.36,589411.69,723132.33,0,False,0.0,0.0
15,131823.37,26109.0,0.0,1050675.3,1182498.67,0,False,105714.37,0.0
16,142865.92,0.0,0.0,1690484.02,1833349.94,0,True,142865.92,0.0
15,174681.84,6045.35,0.0,1164178.55,1338860.39,0,False,168636.49,2.3283064365386963e-10
14,46311.25,40992.0,0.0,0.0,46311.25,0,False,5319.25,0.0
13,87388.13,0.0,0.0,284049.72,371437.85,0,False,87388.13,0.0
16,90165.13,265.0,0.0,30082.0,595654.06,0,False,89900.13,-475406.93000000005
19,4803195.38,0.0,0.0,14784019.69,19587215.07,0,True,4803195.38,0.0
13,114355.34,19193.0,0.0,608696.22,723051.56,0,False,95162.34,-1.1641532182693481e-10
11,10579.13,0.0,0.0,4017757.56,4028336.69,0,True,10579.13,0.0
11,100189.8,8181.0,0.0,0.0,100189.8,0,False,92008.8,0.0
16,340931.86,22749.0,0.0,100935.82,441867.68,0,False,318182.86,0.0
15,203488.72,21271.0,0.0,0.0,203488.72,0,False,182217.72,0.0
16,294225.74,31146.0,0.0,0.0,294225.74,0,False,263079.74,0.0
18,88227.25,0.0,0.0,120064.17,208291.42,0,False,88227.25,-2.9103830456733704e-11
16,250469.29,30758.0,0.0,0.0,250469.29,0,False,219711.29,0.0
16,465214.64,491.0,0.0,2856444.18,3321658.82,0,True,464723.64,4.656612873077393e-10
9,4553.03,13941.0,9387.97,54265.22,58818.25,0,False,0.0,0.0
19,317443.58,99754.0,0.0,0.0,317443.58,0,False,217689.58000000002,0.0
21,109797.2,0.0,0.0,5202171.67,5311968.87,0,False,109797.2,0.0
14,331430.47,0.0,0.0,658241.85,988561.93,0,False,331430.47,1110.3899999998976
20,62458.15,0.0,0.0,1793177.81,1855635.96,0,True,62458.15,0.0
17,374016.46,21351.0,0.0,83956.72,457973.18,0,True,352665.46,5.820766091346741e-11
19,95468.34,5527.0,0.0,13317166.06,13412634.4,0,False,89941.34,0.0
11,186698.48,468.0,0.0,536379.33,723077.81,0,False,186230.48,-1.1641532182693481e-10
18,125490.35,0.0,0.0,858947.0,984437.35,0,False,125490.35,0.0
20,377540.89,0.0,0.0,534924.1,912464.99,0,False,377540.89,0.0
19,54421.0,0.0,0.0,129360.98,183781.98,0,False,54421.0,-2.9103830456733704e-11
18,89988.41,0.0,0.0,175959.21,265947.62,0,False,89988.41,0.0
18,22087.44,0.0,0.0,1499634.91,1521722.34,0,False,22087.44,0.009999999776482582
13,540151.93,30981.0,0.0,2264299.89,2804451.82,0,False,509170.93000000005,4.656612873077393e-10
9,77764.95,0.0,0.0,437080.94,514845.89,0,False,77764.95,0.0
16,2417036.66,0.0,0.0,10000000.0,12417036.66,0,True,2417036.66,0.0
9,96139.86,80.0,0.0,368926.94,465066.8,0,False,96059.86,0.0
16,279203.55,14387.0,0.0,389913.4,669116.94,0,False,264816.55,0.010000000009313226
10,171073.89,0.0,0.0,8496741.93,7726637.66,0,False,171073.89,941178.1600000001
19,251788.12,0.0,0.0,583522.83,835310.95,0,False,251788.12,0.0
16,127788.22,148575.0,20786.78,5952979.58,6080767.79,0,False,0.0,0.009999999776482582
11,526343.6,0.0,0.0,2151305.85,3209724.03,0,False,526343.6,-532074.5799999996
12,312597.57,7084.0,0.0,0.0,312597.57,0,False,305513.57,0.0
17,3914444.42,1364.0,0.0,0.0,3914444.42,0,True,3913080.42,0.0
18,292831.11,0.0,0.0,1405295.2,1698126.32,0,False,292831.11,-0.010000000009313226
18,25675.57,152754.0,127078.43,484334.16,510009.73,0,False,0.0,0.0
12,8977.36,0.0,0.0,130278.19,139255.55,0,False,8977.36,0.0
11,230946.92,204877.0,0.0,8215.0,0.0,0,False,26069.920000000013,239161.92
10,210439.23,0.0,0.0,14480527.38,14690966.61,0,False,210439.23,1.862645149230957e-09
15,293705.98,0.0,0.0,5008750.19,5302456.17,0,False,293705.98,0.0
21,295434.91,59725.0,0.0,1092895.3,1388330.2,0,False,235709.90999999997,0.010000000009313226
17,673814.17,0.0,0.0,1037643.12,1711457.29,0,True,673814.17,0.0
19,255570.56,0.0,0.0,1612914.03,1868484.6,0,False,255570.56,-0.010000000009313226
21,50715.26,12555.0,0.0,1183782.93,1234498.19,0,False,38160.26,0.0
14,108647.43,20475.0,0.0,241990.25,350637.68,0,False,88172.43,0.0
13,1611948.12,0.0,0.0,4008647.01,5620595.12,0,True,1611948.12,0.009999999776482582
13,35503.61,0.0,0.0,100543.69,136047.3,0,False,35503.61,0.0
15,485140.59,74606.0,0.0,46013.86,531154.46,0,True,410534.59,-0.009999999892897904
19,351161.57,0.0,0.0,3039583.08,3390744.65,0,False,351161.57,0.0
18,441419.69,0.0,0.0,1579140.65,2020560.34,0,False,441419.69,-2.3283064365386963e-10
17,82370.09,4377.0,0.0,0.0,82370.09,0,False,77993.09,0.0
16,288468.28,20657.0,0.0,0.0,288468.28,0,False,267811.28,0.0
14,27816.01,0.0,0.0,1052335.16,1080151.16,0,False,27816.01,0.010000000009313226
17,239009.98,0.0,0.0,655456.03,894466.01,0,False,239009.98,0.0
22,38430.52,46566.0,8135.48,1497173.39,1535603.91,0,False,0.0,0.0
22,53169.58,0.0,0.0,69308.51,122478.09,0,False,53169.58,0.0
18,370760.25,102918.0,0.0,2478929.5,2849689.75,0,False,267842.25,0.0
14,319040.47,0.0,0.0,1289852.85,1608893.32,0,False,319040.47,0.0
11,35536.09,155985.0,120448.91,0.0,35536.09,0,False,0.0,0.0
16,131013.4,0.0,0.0,1398038.63,1529052.03,0,False,131013.4,-2.3283064365386963e-10
11,604544.18,0.0,0.0,615961.14,1220505.32,0,True,604544.18,0.0
12,125496.95,0.0,0.0,473684.94,599181.89,0,False,125496.95,0.0
11,98148.8,30643.0,0.0,759581.42,857730.22,0,False,67505.8,1.1641532182693481e-10
22,26853.93,40303.0,13449.07,215310.74,242164.68,0,False,0.0,-0.010000000009313226
14,88167.69,21192.0,0.0,1382857.21,1471024.9,0,False,66975.69,0.0
19,82070.8,0.0,0.0,245057.63,327128.42,0,False,82070.8,0.010000000009313226
13,757495.54,10380.0,0.0,462863.29,1220358.83,0,True,747115.54,0.0
13,292942.33,0.0,0.0,1069025.25,1361967.59,0,False,292942.33,-0.010000000009313226
13,178407.47,0.0,0.0,225802.53,404210.0,0,False,178407.47,0.0
21,143673.06,1233.0,0.0,16580.62,160253.67,0,False,142440.06,0.009999999980209395
16,46101.72,0.0,0.0,4034927.68,4081029.4,0,False,46101.72,4.656612873077393e-10
16,137923.25,689.0,0.0,0.0,137923.25,0,False,137234.25,0.0
13,21603.58,0.0,0.0,1514126.79,1535730.37,0,False,21603.58,0.0
13,529326.19,166.0,0.0,0.0,529326.19,0,False,529160.19,0.0
17,707519.14,0.0,0.0,1650767.51,2358286.65,0,False,707519.14,0.0
9,31814.17,225242.12,193427.95,1677859.97,1709674.15,0,False,0.0,-0.010000000009313226
10,79164.45,0.0,0.0,99481.0,178645.45,0,False,79164.45,0.0
18,270030.42,857.0,0.0,2391820.1,2661850.52,0,False,269173.42,0.0
11,38030.22,19873.0,0.0,79835.35,90113.21,0,False,18157.22,27752.36
11,2358.69,0.0,0.0,721081.47,723440.15,0,False,2358.69,0.009999999892897904
12,244753.99,0.0,0.0,428486.3,673240.29,0,False,244753.99,0.0
21,320086.76,0.0,0.0,2432962.76,2753049.52,0,False,320086.76,-4.656612873077393e-10
20,86563.81,60202.24,0.0,643145.83,729709.64,0,False,26361.57,-1.1641532182693481e-10
15,298210.19,11255.0,0.0,12174.25,310384.44,0,False,286955.19,0.0
18,149130.54,29.0,0.0,898212.52,1047343.06,0,False,149101.54,0.0
13,88762.37,0.0,0.0,90837.39,179599.75,0,True,88762.37,0.010000000009313226
12,159532.62,0.0,0.0,473480.33,633012.95,0,False,159532.62,0.0
18,579429.98,61305.0,0.0,0.0,579429.98,0,True,518124.98,0.0
10,235139.67,99743.0,0.0,261825.45,496965.13,0,False,135396.67,-0.010000000009313226
19,268935.17,16053.0,0.0,51072.49,320007.66,0,False,252882.16999999998,0.0
17,404258.68,286.0,0.0,419643.65,823902.34,0,False,403972.68,-0.009999999892897904
15,529193.36,0.0,0.0,3261729.6,3790922.96,0,True,529193.36,0.0
15,191139.3,0.0,0.0,1798070.75,1989210.05,0,False,191139.3,0.0
23,116088.83,0.0,0.0,4459359.54,4575448.37,0,False,116088.83,0.0
13,84931.46,126281.0,41349.54,4662.01,89593.47,0,False,0.0,0.0
19,146597.59,0.0,0.0,377768.33,524365.93,0,False,146597.59,-0.010000000009313226
20,136830.21,0.0,0.0,1371718.32,1508548.53,0,False,136830.21,0.0
17,208218.42,6418.0,0.0,67961.71,276180.13,0,False,201800.42,0.0
20,1797.99,188460.0,186662.01,1358465.49,1360263.48,0,False,0.0,0.0
19,156814.48,75532.0,0.0,0.0,156814.48,0,False,81282.48000000001,0.0
16,113802.24,0.0,0.0,123455.94,237258.18,0,False,113802.24,0.0
18,131462.82,0.0,0.0,177420.7,308883.52,0,False,131462.82,0.0
9,55308.18,144.0,0.0,434061.68,489369.86,0,False,55164.18,0.0
20,110078.91,41581.43,0.0,276147.46,386226.37,0,True,68497.48000000001,0.0
10,339203.74,103337.0,0.0,106972.37,446176.11,0,False,235866.74,0.0
11,118802.86,0.0,0.0,2657037.46,2775840.32,0,False,118802.86,0.0
12,271277.95,125.0,0.0,58706.36,329984.3,0,False,271152.95,0.010000000009313226
